ind,oldind,pop,seq
L13_40H,L13_40H,L13,kasp_3
L13_40M,L13_40M,L13,kasp_3
L13_41H,L13_41H,L13,kasp_3
L13_41M,L13_41M,L13,kasp_3
L13_42H,L13_42H,L13,kasp_3
L13_42M,L13_42M,L13,kasp_3
L13_43H,L13_43H,L13,kasp_3
L13_43M,L13_43M,L13,kasp_3
L13_45H,L13_45H,L13,kasp_3
L13_45M,L13_45M,L13,kasp_3
L13_46H,L13_46H,L13,kasp_3
L13_46M,L13_46M,L13,kasp_3
L13_47H,L13_47H,L13,kasp_3
L13_47M,L13_47M,L13,kasp_3
L13_48H,L13_48H,L13,kasp_3
L13_48M,L13_48M,L13,kasp_3
L13_49H,L13_49H,L13,kasp_3
L13_49M,L13_49M,L13,kasp_3
L13_50H,L13_50H,L13,kasp_3
L13_50M,L13_50M,L13,kasp_3
L14_01H,L14_1H,L14,kasp_3
L14_01M,L14_1M,L14,kasp_3
L14_02H,L14_2H,L14,kasp_3
L14_02M,L14_2M,L14,kasp_3
L14_03H,L14_3H,L14,kasp_3
L14_03M,L14_3M,L14,kasp_3
L14_04H,L14_4H,L14,kasp_3
L14_04M,L14_4M,L14,kasp_3
